idx;id;sci_name;com_name;class;order
388;1175;Aotus azarae;Azara's night monkey;Mammalia;Primates
389;1190;Apalis cinerea;Grey Apalis;Aves;Passeriformes
390;1191;Apalis flavida;Yellow-breasted Apalis;Aves;Passeriformes
391;1196;Apalis jacksoni;Black-throated Apalis;Aves;Passeriformes
392;1204;Apalis rufogularis;Buff-throated Apalis;Aves;Passeriformes
393;1207;Apalis thoracica;Bar-throated Apalis;Aves;Passeriformes
394;1208;Apaloderma aequatoriale;Bare-cheeked Trogon;Aves;Trogoniformes
395;1209;Apaloderma narina;Narina Trogon;Aves;Trogoniformes
396;1216;Aphelocephala leucopsis;Southern Whiteface;Aves;Passeriformes
397;1217;Aphelocephala nigricincta;Banded Whiteface;Aves;Passeriformes
398;1219;Aphelocoma californica;California Scrub Jay;Aves;Passeriformes
399;1220;Aphelocoma coerulescens;Florida Scrub Jay;Aves;Passeriformes
400;1224;Aphelocoma wollweberi;Mexican Jay;Aves;Passeriformes
401;1225;Aphelocoma woodhouseii;Woodhouse's Scrub Jay;Aves;Passeriformes
402;1229;Aphrastura spinicauda;Thorn-tailed Rayadito;Aves;Passeriformes
403;1232;Apis cerana;Apis cerana;Insecta;Hymenoptera
404;1234;Apis mellifera;honey bee;Insecta;Hymenoptera
405;1242;Aplastodiscus leucopygius;Aplastodiscus leucopygius;Amphibia;Anura
406;1244;Aplastodiscus perviridis;Aplastodiscus perviridis;Amphibia;Anura
407;1249;Aplonis cantoroides;Singing Starling;Aves;Passeriformes
408;1257;Aplonis metallica;Metallic Starling;Aves;Passeriformes
409;1258;Aplonis minor;Short-tailed Starling;Aves;Passeriformes
410;1261;Aplonis panayensis;Asian Glossy Starling;Aves;Passeriformes
411;1265;Aplopelia larvata;Lemon Dove;Aves;Columbiformes
412;1269;Aprosmictus erythropterus;Red-winged Parrot;Aves;Psittaciformes
413;1272;Aptenodytes patagonicus;King Penguin;Aves;Sphenisciformes
414;1275;Apteryx maxima;Great Spotted Kiwi;Aves;Apterygiformes
415;1276;Apteryx mantelli;North Island Brown Kiwi;Aves;Apterygiformes
416;1281;Apus affinis;Little Swift;Aves;Apodiformes
417;1283;Apus apus;Common Swift;Aves;Apodiformes
418;1285;Apus barbatus;African Black Swift;Aves;Apodiformes
419;1287;Apus berliozi;Forbes-Watson's Swift;Aves;Apodiformes
420;1288;Apus bradfieldi;Bradfield's Swift;Aves;Apodiformes
421;1289;Apus caffer;White-rumped Swift;Aves;Apodiformes
422;1290;Apus cooki;Cook's Swift;Aves;Apodiformes
423;1291;Apus horus;Horus Swift;Aves;Apodiformes
424;1293;Tachymarptis melba;Alpine Swift;Aves;Apodiformes
425;1295;Apus niansae;Nyanza Swift;Aves;Apodiformes
426;1296;Apus nipalensis;House Swift;Aves;Apodiformes
427;1297;Apus pacificus;Pacific Swift;Aves;Apodiformes
428;1298;Apus pallidus;Pallid Swift;Aves;Apodiformes
429;1299;Apus salimalii;Salim Ali's Swift;Aves;Apodiformes
430;1300;Apus unicolor;Plain Swift;Aves;Apodiformes
431;1305;Aquila adalberti;Spanish Imperial Eagle;Aves;Accipitriformes
432;1306;Aquila africana;Cassin's Hawk-Eagle;Aves;Accipitriformes
433;1307;Aquila audax;Wedge-tailed Eagle;Aves;Accipitriformes
434;1308;Aquila chrysaetos;Golden Eagle;Aves;Accipitriformes
435;1309;Clanga clanga;Greater Spotted Eagle;Aves;Accipitriformes
436;1311;Aquila fasciata;Bonelli's Eagle;Aves;Accipitriformes
437;1313;Clanga hastata;Indian Spotted Eagle;Aves;Accipitriformes
438;1314;Aquila heliaca;Eastern Imperial Eagle;Aves;Accipitriformes
439;1315;Aquila nipalensis;Steppe Eagle;Aves;Accipitriformes
440;1316;Clanga pomarina;Lesser Spotted Eagle;Aves;Accipitriformes
441;1318;Aquila rapax;Tawny Eagle;Aves;Accipitriformes
442;1320;Aquila verreauxii;Verreaux's Eagle;Aves;Accipitriformes
443;1322;Ara ararauna;Blue-and-yellow Macaw;Aves;Psittaciformes
444;1323;Ara chloropterus;Red-and-green Macaw;Aves;Psittaciformes
445;1325;Ara macao;Scarlet Macaw;Aves;Psittaciformes
446;1328;Ara severus;Chestnut-fronted Macaw;Aves;Psittaciformes
447;1338;Arachnothera longirostra;Little Spiderhunter;Aves;Passeriformes
448;1339;Arachnothera magna;Streaked Spiderhunter;Aves;Passeriformes
449;1343;Aramides albiventris;Russet-naped Wood Rail;Aves;Gruiformes
450;1345;Aramides cajaneus;Grey-cowled Wood Rail;Aves;Gruiformes
451;1348;Aramides saracura;Slaty-breasted Wood Rail;Aves;Gruiformes
452;1350;Aramides ypecaha;Giant Wood Rail;Aves;Gruiformes
453;1352;Aramus guarauna;Limpkin;Aves;Gruiformes
454;1354;Thectocercus acuticaudatus;Blue-crowned Parakeet;Aves;Psittaciformes
455;1356;Eupsittula aurea;Peach-fronted Parakeet;Aves;Psittaciformes
456;1357;Aratinga auricapillus;Golden-capped Parakeet;Aves;Psittaciformes
457;1358;Eupsittula cactorum;Caatinga Parakeet;Aves;Psittaciformes
458;1360;Eupsittula canicularis;Orange-fronted Parakeet;Aves;Psittaciformes
459;1363;Psittacara erythrogenys;Red-masked Parakeet;Aves;Psittaciformes
460;1370;Psittacara holochlorus;Green Parakeet;Aves;Psittaciformes
461;1373;Psittacara leucophthalmus;White-eyed Parakeet;Aves;Psittaciformes
462;1375;Psittacara mitratus;Mitred Parakeet;Aves;Psittaciformes
463;1377;Eupsittula nana;Olive-throated Parakeet;Aves;Psittaciformes
464;1379;Aratinga nenday;Nanday Parakeet;Aves;Psittaciformes
465;1381;Eupsittula pertinax;Brown-throated Parakeet;Aves;Psittaciformes
466;1383;Aratinga solstitialis;Sun Parakeet;Aves;Psittaciformes
467;1388;Aratinga weddellii;Dusky-headed Parakeet;Aves;Psittaciformes
468;1394;Arborophila crudigularis;Taiwan Partridge;Aves;Galliformes
469;1405;Arborophila rufogularis;Rufous-throated Partridge;Aves;Galliformes
470;1407;Arborophila torqueola;Hill Partridge;Aves;Galliformes
471;1410;Archilochus alexandri;Black-chinned Hummingbird;Aves;Apodiformes
472;1411;Archilochus colubris;Ruby-throated Hummingbird;Aves;Apodiformes
473;1429;Arcyptera fusca;Arcyptera fusca;Insecta;Orthoptera
474;1433;Ardea alba;Great Egret;Aves;Pelecaniformes
475;1435;Ardea intermedia;Medium Egret;Aves;Pelecaniformes
476;1437;Ardea cinerea;Grey Heron;Aves;Pelecaniformes
477;1438;Ardea cocoi;Cocoi Heron;Aves;Pelecaniformes
478;1440;Ardea goliath;Goliath Heron;Aves;Pelecaniformes
479;1441;Ardea herodias;Great Blue Heron;Aves;Pelecaniformes
480;1443;Ardea ibis;Western Cattle Egret;Aves;Pelecaniformes
481;1446;Ardea melanocephala;Black-headed Heron;Aves;Pelecaniformes
482;1447;Ardea pacifica;White-necked Heron;Aves;Pelecaniformes
483;1448;Ardea purpurea;Purple Heron;Aves;Pelecaniformes
484;1449;Ardea sumatrana;Great-billed Heron;Aves;Pelecaniformes
485;1450;Ardenna bulleri;Buller's Shearwater;Aves;Procellariiformes
486;1451;Ardenna carneipes;Flesh-footed Shearwater;Aves;Procellariiformes
487;1452;Ardenna creatopus;Pink-footed Shearwater;Aves;Procellariiformes
488;1453;Ardenna gravis;Great Shearwater;Aves;Procellariiformes
489;1454;Ardenna grisea;Sooty Shearwater;Aves;Procellariiformes
490;1455;Ardenna pacifica;Wedge-tailed Shearwater;Aves;Procellariiformes
491;1456;Ardenna tenuirostris;Short-tailed Shearwater;Aves;Procellariiformes
492;1457;Ardeola bacchus;Chinese Pond Heron;Aves;Pelecaniformes
493;1458;Ardeola grayii;Indian Pond Heron;Aves;Pelecaniformes
494;1459;Ardeola ralloides;Squacco Heron;Aves;Pelecaniformes
495;1460;Ardeola rufiventris;Rufous-bellied Heron;Aves;Pelecaniformes
496;1461;Ardeola speciosa;Javan Pond Heron;Aves;Pelecaniformes
497;1464;Ardeotis kori;Kori Bustard;Aves;Otidiformes
498;1468;Arenaria interpres;Ruddy Turnstone;Aves;Charadriiformes
499;1469;Arenaria melanocephala;Black Turnstone;Aves;Charadriiformes
500;1475;Argya affinis;Yellow-billed Babbler;Aves;Passeriformes
501;1476;Argya altirostris;Iraq Babbler;Aves;Passeriformes
502;1477;Argya aylmeri;Scaly Chatterer;Aves;Passeriformes
503;1478;Argya caudata;Common Babbler;Aves;Passeriformes
504;1481;Argya earlei;Striated Babbler;Aves;Passeriformes
505;1482;Argya fulva;Fulvous Babbler;Aves;Passeriformes
506;1484;Argya huttoni;Afghan Babbler;Aves;Passeriformes
507;1486;Argya malcolmi;Large Grey Babbler;Aves;Passeriformes
508;1488;Argya rubiginosa;Rufous Chatterer;Aves;Passeriformes
509;1490;Argya squamiceps;Arabian Babbler;Aves;Passeriformes
510;1492;Argya striata;Jungle Babbler;Aves;Passeriformes
511;1534;Arremon flavirostris;Saffron-billed Sparrow;Aves;Passeriformes
512;1541;Arremon taciturnus;Pectoral Sparrow;Aves;Passeriformes
513;1545;Arremonops conirostris;Black-striped Sparrow;Aves;Passeriformes
514;1546;Arremonops rufivirgatus;Olive Sparrow;Aves;Passeriformes
515;1553;Artamus cinereus;Black-faced Woodswallow;Aves;Passeriformes
516;1554;Artamus cyanopterus;Dusky Woodswallow;Aves;Passeriformes
517;1555;Artamus fuscus;Ashy Woodswallow;Aves;Passeriformes
518;1557;Artamus leucorynchus;White-breasted Woodswallow;Aves;Passeriformes
519;1560;Artamus minor;Little Woodswallow;Aves;Passeriformes
520;1562;Artamus personatus;Masked Woodswallow;Aves;Passeriformes
521;1563;Artamus superciliosus;White-browed Woodswallow;Aves;Passeriformes
522;1565;Artemisiospiza belli;Bell's Sparrow;Aves;Passeriformes
523;1566;Artemisiospiza nevadensis;Sagebrush Sparrow;Aves;Passeriformes
524;1577;Arthroleptis stenodactylus;Arthroleptis stenodactylus;Amphibia;Anura
525;1580;Arthroleptis xenodactyloides;Arthroleptis xenodactyloides;Amphibia;Anura
526;1589;Artomyias fuliginosa;Sooty Flycatcher;Aves;
527;1591;Arundinax aedon;Thick-billed Warbler;Aves;Passeriformes
528;1593;Arundinicola leucocephala;White-headed Marsh Tyrant;Aves;Passeriformes
529;1595;Arunta perulata;Arunta perulata;Insecta;Hemiptera
530;1609;Asio capensis;Marsh Owl;Aves;Strigiformes
531;1610;Asio clamator;Striped Owl;Aves;Strigiformes
532;1612;Asio flammeus;Short-eared Owl;Aves;Strigiformes
533;1615;Asio otus;Long-eared Owl;Aves;Strigiformes
534;1635;Asthenes baeri;Short-billed Canastero;Aves;Passeriformes
535;1651;Asthenes modesta;Cordilleran Canastero;Aves;Passeriformes
536;1658;Asthenes pyrrholeuca;Sharp-billed Canastero;Aves;Passeriformes
537;1682;Ateles belzebuth;white-bellied spider monkey;Mammalia;Primates
538;1683;Ateles chamek;Chamek spider monkey;Mammalia;Primates
539;1685;Ateles geoffroyi;Central American spider monkey;Mammalia;Primates
540;1687;Ateles paniscus;black spider monkey;Mammalia;Primates
541;1709;Athene brama;Spotted Owlet;Aves;Strigiformes
542;1710;Athene cunicularia;Burrowing Owl;Aves;Strigiformes
543;1715;Athene noctua;Little Owl;Aves;Strigiformes
544;1717;Atimastillas flavicollis;Yellow-gorgeted Greenbul;Aves;Passeriformes
545;1718;Atimastillas flavigula;Pale-throated Greenbul;Aves;Passeriformes
546;1754;Atlapetes pileatus;Rufous-capped Brushfinch;Aves;Passeriformes
547;1778;Atticora fasciata;White-banded Swallow;Aves;Passeriformes
548;1782;Attila bolivianus;White-eyed Attila;Aves;Passeriformes
549;1783;Attila cinnamomeus;Cinnamon Attila;Aves;Passeriformes
550;1787;Attila spadiceus;Bright-rumped Attila;Aves;Passeriformes
551;1804;Auriparus flaviceps;Verdin;Aves;Passeriformes
552;1825;Automolus ochrolaemus;Ochre-throated Foliage-gleaner;Aves;Passeriformes
553;1829;Automolus leucophthalmus;White-eyed Foliage-gleaner;Aves;Passeriformes
554;1838;Aviceda cuculoides;African Cuckoo-Hawk;Aves;Accipitriformes
555;1840;Aviceda leuphotes;Black Baza;Aves;Accipitriformes
556;1842;Aviceda subcristata;Pacific Baza;Aves;Accipitriformes
557;1844;Axis axis;Axis axis;Mammalia;Artiodactyla
558;1847;Aythya affinis;Lesser Scaup;Aves;Anseriformes
559;1848;Aythya americana;Redhead;Aves;Anseriformes
560;1849;Aythya australis;Hardhead;Aves;Anseriformes
561;1850;Aythya collaris;Ring-necked Duck;Aves;Anseriformes
562;1851;Aythya ferina;Common Pochard;Aves;Anseriformes
563;1852;Aythya fuligula;Tufted Duck;Aves;Anseriformes
564;1854;Aythya marila;Greater Scaup;Aves;Anseriformes
565;1855;Aythya novaeseelandiae;New Zealand Scaup;Aves;Anseriformes
566;1856;Aythya nyroca;Ferruginous Duck;Aves;Anseriformes
567;1857;Aythya valisineria;Canvasback;Aves;Anseriformes
568;1859;Pterorhinus lanceolatus;Chinese Babax;Aves;Passeriformes
569;1861;Pterorhinus waddelli;Giant Babax;Aves;Passeriformes
570;1868;Baeolophus atricristatus;Black-crested Titmouse;Aves;Passeriformes
571;1869;Baeolophus bicolor;Tufted Titmouse;Aves;Passeriformes
572;1870;Baeolophus inornatus;Oak Titmouse;Aves;Passeriformes
573;1871;Baeolophus ridgwayi;Juniper Titmouse;Aves;Passeriformes
574;1872;Baeolophus wollweberi;Bridled Titmouse;Aves;Passeriformes
575;1874;Baeopogon indicator;Honeyguide Greenbul;Aves;Passeriformes
576;1879;Balaena mysticetus;bowhead whale;Mammalia;Cetacea
577;1885;Balaenoptera physalus;fin whale;Mammalia;Cetacea
578;1889;Balearica pavonina;Black Crowned Crane;Aves;Gruiformes
579;1890;Balearica regulorum;Grey Crowned Crane;Aves;Gruiformes
580;1895;Bambusicola sonorivox;Taiwan Bamboo Partridge;Aves;Galliformes
581;1896;Bambusicola thoracicus;Chinese Bamboo Partridge;Aves;Galliformes
582;1915;Barbitistes serricauda;Barbitistes serricauda;Insecta;Orthoptera
583;1919;Barnardius zonarius;Australian Ringneck;Aves;Psittaciformes
584;1920;Bartramia longicauda;Upland Sandpiper;Aves;Charadriiformes
585;1923;Baryphthengus martii;Rufous Motmot;Aves;Coraciiformes
586;1924;Baryphthengus ruficapillus;Rufous-capped Motmot;Aves;Coraciiformes
587;1926;Basileuterus belli;Golden-browed Warbler;Aves;Passeriformes
588;1927;Basileuterus culicivorus;Golden-crowned Warbler;Aves;Passeriformes
589;1928;Basileuterus delattrii;Chestnut-capped Warbler;Aves;Passeriformes
590;1929;Basileuterus rufifrons;Rufous-capped Warbler;Aves;Passeriformes
591;1938;Basilinna leucotis;White-eared Hummingbird;Aves;Apodiformes
592;1939;Basilinna xantusii;Xantus's Hummingbird;Aves;Apodiformes
593;1948;Bassariscus astutus;Bassariscus astutus;Mammalia;Carnivora
594;1959;Batis erlangeri;Western Black-headed Batis;Aves;Passeriformes
595;1967;Batis molitor;Chinspot Batis;Aves;Passeriformes
596;1970;Batis orientalis;Grey-headed Batis;Aves;Passeriformes
597;1971;Batis perkeo;Pygmy Batis;Aves;Passeriformes
598;1972;Batis pririt;Pririt Batis;Aves;Passeriformes
599;1973;Batis senegalensis;Senegal Batis;Aves;Passeriformes
600;1990;Batrachyla antartandica;Batrachyla antartandica;Amphibia;Anura
601;1991;Batrachyla leptopus;Batrachyla leptopus;Amphibia;Anura
602;1992;Batrachyla taeniata;Batrachyla taeniata;Amphibia;Anura
603;1996;Beameria venosa;Beameria venosa;Insecta;Hemiptera
604;2010;Berlepschia rikeri;Point-tailed Palmcreeper;Aves;Passeriformes
605;2016;Bias musicus;Black-and-white Shrike-flycatcher;Aves;Passeriformes
606;2018;Bicolorana bicolor;Bicolorana bicolor;Insecta;Orthoptera
607;2022;Roeseliana roeselii;Roeseliana roeselii;Insecta;Orthoptera
608;2023;Indosylvirana nicobariensis;Indosylvirana nicobariensis;Amphibia;Anura
609;2026;Bison bison;American bison;Mammalia;Artiodactyla
610;2030;Biziura lobata;Musk Duck;Aves;Anseriformes
611;2031;Blarina brevicauda;mole shrew;Mammalia;Soricomorpha
612;2032;Bleda canicapillus;Grey-headed Bristlebill;Aves;Passeriformes
613;2034;Bleda notatus;Yellow-lored Bristlebill;Aves;Passeriformes
614;2035;Bleda syndactylus;Red-tailed Bristlebill;Aves;Passeriformes
615;2036;Bleda ugandae;Yellow-eyed Bristlebill;Aves;Passeriformes
616;2038;Blythipicus pyrrhotis;Bay Woodpecker;Aves;Piciformes
617;2080;Boana lundii;Boana lundii;Amphibia;Anura
618;2090;Boana platanera;Boana platanera;Amphibia;Anura
619;2094;Boana pugnax;Boana pugnax;Amphibia;Anura
620;2112;Bocagia minuta;Marsh Tchagra;Aves;Passeriformes
621;2119;Bokermannohyla hylax;Bokermannohyla hylax;Amphibia;Anura
622;2134;Bombina bombina;Bombina bombina;Amphibia;Anura
623;2136;Bombina orientalis;Bombina orientalis;Amphibia;Anura
624;2137;Bombina variegata;Bombina variegata;Amphibia;Anura
625;2145;Bombus impatiens;Bombus impatiens;Insecta;Hymenoptera
626;2156;Bombus terrestris;Bombus terrestris;Insecta;Hymenoptera
627;2161;Bombycilla cedrorum;Cedar Waxwing;Aves;Passeriformes
628;2162;Bombycilla garrulus;Bohemian Waxwing;Aves;Passeriformes
629;2163;Bombycilla japonica;Japanese Waxwing;Aves;Passeriformes
630;2166;Bonasa umbellus;Ruffed Grouse;Aves;Galliformes
631;2187;Bostrychia carunculata;Wattled Ibis;Aves;Pelecaniformes
632;2188;Bostrychia hagedash;Hadada Ibis;Aves;Pelecaniformes
633;2189;Bostrychia olivacea;Olive Ibis;Aves;Pelecaniformes
634;2190;Bostrychia rara;Spot-breasted Ibis;Aves;Pelecaniformes
635;2197;Botaurus lentiginosus;American Bittern;Aves;Pelecaniformes
636;2199;Botaurus pinnatus;Pinnated Bittern;Aves;Pelecaniformes
637;2200;Botaurus poiciloptilus;Australasian Bittern;Aves;Pelecaniformes
638;2202;Botaurus stellaris;Eurasian Bittern;Aves;Pelecaniformes
639;2220;Brachygalba lugubris;Brown Jacamar;Aves;Piciformes
640;2237;Brachypteryx leucophris;Lesser Shortwing;Aves;Passeriformes
641;2241;Brachyramphus brevirostris;Kittlitz's Murrelet;Aves;Charadriiformes
642;2242;Brachyramphus marmoratus;Marbled Murrelet;Aves;Charadriiformes
643;2249;Bradornis comitatus;Dusky-blue Flycatcher;Aves;Passeriformes
644;2251;Bradornis mariquensis;Marico Flycatcher;Aves;Passeriformes
645;2252;Bradornis microrhynchus;African Grey Flycatcher;Aves;Passeriformes
646;2262;Locustella alfredi;Bamboo Warbler;Aves;Passeriformes
647;2263;Bradypterus baboecala;Little Rush Warbler;Aves;Passeriformes
648;2267;Bradypterus carpalis;White-winged Swamp Warbler;Aves;Passeriformes
649;2268;Bradypterus centralis;Highland Rush Warbler;Aves;Passeriformes
650;2269;Bradypterus cinnamomeus;Cinnamon Bracken Warbler;Aves;Passeriformes
651;2276;Branta bernicla;Brant Goose;Aves;Anseriformes
652;2277;Branta canadensis;Canada Goose;Aves;Anseriformes
653;2278;Branta hutchinsii;Cackling Goose;Aves;Anseriformes
654;2279;Branta leucopsis;Barnacle Goose;Aves;Anseriformes
655;2280;Branta ruficollis;Red-breasted Goose;Aves;Anseriformes
656;2281;Branta sandvicensis;Nene;Aves;Anseriformes
657;2283;Breviceps adspersus;Breviceps adspersus;Amphibia;Anura
658;2288;Breviceps mossambicus;Breviceps mossambicus;Amphibia;Anura
659;2301;Brotogeris chiriri;Yellow-chevroned Parakeet;Aves;Psittaciformes
660;2302;Brotogeris chrysoptera;Golden-winged Parakeet;Aves;Psittaciformes
661;2303;Brotogeris cyanoptera;Cobalt-winged Parakeet;Aves;Psittaciformes
662;2304;Brotogeris jugularis;Orange-chinned Parakeet;Aves;Psittaciformes
663;2306;Brotogeris sanctithomae;Tui Parakeet;Aves;Psittaciformes
664;2311;Brunhilda charmosyna;Black-cheeked Waxbill;Aves;Passeriformes
665;2312;Brunhilda erythronotos;Black-faced Waxbill;Aves;Passeriformes
666;2319;Bubalornis albirostris;White-billed Buffalo Weaver;Aves;Passeriformes
667;2320;Bubalornis niger;Red-billed Buffalo Weaver;Aves;Passeriformes
668;2322;Bubo africanus;Spotted Eagle-Owl;Aves;Strigiformes
669;2323;Bubo milesi;Arabian Eagle-Owl;Aves;Strigiformes
670;2324;Bubo ascalaphus;Pharaoh Eagle-Owl;Aves;Strigiformes
671;2325;Bubo bengalensis;Indian Eagle-Owl;Aves;Strigiformes
672;2326;Ketupa blakistoni;Blakiston's Fish Owl;Aves;Strigiformes
673;2328;Bubo bubo;Eurasian Eagle-Owl;Aves;Strigiformes
674;2330;Bubo cinerascens;Greyish Eagle-Owl;Aves;Strigiformes
675;2332;Ketupa lactea;Verreaux's Eagle-Owl;Aves;Strigiformes
676;2336;Bubo magellanicus;Lesser Horned Owl;Aves;Strigiformes
677;2342;Bubo scandiacus;Snowy Owl;Aves;Strigiformes
678;2346;Bubo virginianus;Great Horned Owl;Aves;Strigiformes
679;2348;Ardea coromanda;Eastern Cattle Egret;Aves;Pelecaniformes
680;2349;Bucanetes githagineus;Trumpeter Finch;Aves;Passeriformes
681;2350;Bucanetes mongolicus;Mongolian Finch;Aves;Passeriformes
682;2351;Buccanodon duchaillui;Yellow-spotted Barbet;Aves;Piciformes
683;2352;Bucco capensis;Collared Puffbird;Aves;Piciformes
684;2355;Bucco tamatia;Spotted Puffbird;Aves;Piciformes
685;2356;Bucephala albeola;Bufflehead;Aves;Anseriformes
686;2357;Bucephala clangula;Common Goldeneye;Aves;Anseriformes
687;2358;Bucephala islandica;Barrow's Goldeneye;Aves;Anseriformes
688;2360;Buceros bicornis;Great Hornbill;Aves;Bucerotiformes
689;2362;Buceros rhinoceros;Rhinoceros Hornbill;Aves;Bucerotiformes
690;2366;Bucorvus leadbeateri;Southern Ground Hornbill;Aves;Bucerotiformes
691;2373;Buergeria choui;Buergeria choui;Amphibia;Anura
692;2374;Buergeria otai;Buergeria otai;Amphibia;Anura
693;2378;Bufo bufo;Bufo bufo;Amphibia;Anura
694;2379;Epidalea calamita;Epidalea calamita;Amphibia;Anura
695;2385;Bufo spinosus;Bufo spinosus;Amphibia;Anura
696;2387;Bufotes viridis;Bufotes viridis;Amphibia;Anura
697;2400;Bulweria bulwerii;Bulwer's Petrel;Aves;Procellariiformes
698;2404;Buphagus africanus;Yellow-billed Oxpecker;Aves;Passeriformes
699;2405;Buphagus erythroryncha;Red-billed Oxpecker;Aves;Passeriformes
700;2412;Burbunga queenslandica;Burbunga queenslandica;Insecta;Hemiptera
