idx;id;sci_name;com_name;class;order
378;705;Ammodramus aurifrons;Yellow-browed Sparrow;Aves;Passeriformes
379;706;Ammodramus humeralis;Grassland Sparrow;Aves;Passeriformes
380;707;Ammodramus savannarum;Grasshopper Sparrow;Aves;Passeriformes
381;708;Ammomanes cinctura;Bar-tailed Lark;Aves;Passeriformes
382;709;Ammomanes deserti;Desert Lark;Aves;Passeriformes
383;710;Ammomanes phoenicura;Rufous-tailed Lark;Aves;Passeriformes
384;711;Ammomanopsis grayi;Gray's Lark;Aves;Passeriformes
385;712;Ammonastes pelzelni;Grey-bellied Antbird;Aves;Passeriformes
386;713;Ammoperdix griseogularis;See-see Partridge;Aves;Galliformes
387;714;Ammoperdix heyi;Sand Partridge;Aves;Galliformes
388;716;Ammospermophilus harrisii;Ammospermophilus harrisii;Mammalia;Rodentia
389;719;Ammospiza caudacuta;Saltmarsh Sparrow;Aves;Passeriformes
390;720;Ammospiza leconteii;LeConte's Sparrow;Aves;Passeriformes
391;721;Ammospiza maritima;Seaside Sparrow;Aves;Passeriformes
392;722;Ammospiza nelsoni;Nelson's Sparrow;Aves;Passeriformes
393;733;Ampelioides tschudii;Scaled Fruiteater;Aves;Passeriformes
394;734;Ampelion rubrocristatus;Red-crested Cotinga;Aves;Passeriformes
395;735;Ampelion rufaxilla;Chestnut-crested Cotinga;Aves;Passeriformes
396;736;Ampelornis griseiceps;Grey-headed Antbird;Aves;Passeriformes
397;740;Amphipsalta cingulata;Amphipsalta cingulata;Insecta;Hemiptera
398;741;Amphipsalta strepitans;Amphipsalta strepitans;Insecta;Hemiptera
399;742;Amphipsalta zelandica;Amphipsalta zelandica;Insecta;Hemiptera
400;743;Amphispiza bilineata;Black-throated Sparrow;Aves;Passeriformes
401;744;Amphispizopsis quinquestriata;Five-striped Sparrow;Aves;Passeriformes
402;748;Amytornis ballarae;Kalkadoon Grasswren;Aves;Passeriformes
403;749;Amytornis barbatus;Grey Grasswren;Aves;Passeriformes
404;750;Amytornis dorotheae;Carpentarian Grasswren;Aves;Passeriformes
405;751;Amytornis goyderi;Eyrean Grasswren;Aves;Passeriformes
406;753;Amytornis merrotsyi;Short-tailed Grasswren;Aves;Passeriformes
407;755;Amytornis textilis;Western Grasswren;Aves;Passeriformes
408;756;Amytornis oweni;Sandhill Grasswren;Aves;Passeriformes
409;757;Amytornis purnelli;Dusky Grasswren;Aves;Passeriformes
410;758;Amytornis rowleyi;Opalton Grasswren;Aves;Passeriformes
411;759;Amytornis striatus;Striated Grasswren;Aves;Passeriformes
412;760;Amytornis whitei;Pilbara Grasswren;Aves;Passeriformes
413;762;Anabacerthia amaurotis;White-browed Foliage-gleaner;Aves;Passeriformes
414;763;Anabacerthia lichtensteini;Ochre-breasted Foliage-gleaner;Aves;Passeriformes
415;764;Anabacerthia ruficaudata;Rufous-tailed Foliage-gleaner;Aves;Passeriformes
416;765;Anabacerthia striaticollis;Montane Foliage-gleaner;Aves;Passeriformes
417;766;Anabacerthia variegaticeps;Scaly-throated Foliage-gleaner;Aves;Passeriformes
418;767;Anarhynchus montanus;Mountain Plover;Insecta;Diptera
419;771;Anabathmis newtonii;Newton's Sunbird;Aves;Passeriformes
420;772;Anabathmis reichenbachii;Reichenbach's Sunbird;Aves;Passeriformes
421;773;Anabazenops dorsalis;Bamboo Foliage-gleaner;Aves;Passeriformes
422;774;Anabazenops fuscus;White-collared Foliage-gleaner;Aves;Passeriformes
423;776;Anabrus simplex;Anabrus simplex;Insecta;Orthoptera
424;783;Uromyias agilis;Agile Tit-Tyrant;Aves;Passeriformes
425;784;Uromyias agraphia;Unstreaked Tit-Tyrant;Aves;Passeriformes
426;785;Anairetes alpinus;Ash-breasted Tit-Tyrant;Aves;Passeriformes
427;786;Anairetes fernandezianus;Juan Fernandez Tit-Tyrant;Aves;Passeriformes
428;787;Anairetes flavirostris;Yellow-billed Tit-Tyrant;Aves;Passeriformes
429;788;Anairetes nigrocristatus;Black-crested Tit-Tyrant;Aves;Passeriformes
430;789;Anairetes parulus;Tufted Tit-Tyrant;Aves;Passeriformes
431;790;Anairetes reguloides;Pied-crested Tit-Tyrant;Aves;Passeriformes
432;791;Anaplectes rubriceps;Red-headed Weaver;Aves;Passeriformes
433;793;Anarhynchus alexandrinus;Kentish Plover;Aves;Charadriiformes
434;795;Anarhynchus alticola;Puna Plover;Aves;Charadriiformes
435;798;Anarhynchus atrifrons;Tibetan Sand Plover;Aves;Charadriiformes
436;799;Anarhynchus bicinctus;Double-banded Plover;Aves;Charadriiformes
437;800;Anarhynchus collaris;Collared Plover;Aves;Charadriiformes
438;801;Anarhynchus dealbatus;White-faced Plover;Aves;Charadriiformes
439;802;Anarhynchus falklandicus;Two-banded Plover;Aves;Charadriiformes
440;803;Anarhynchus frontalis;Wrybill;Aves;Charadriiformes
441;805;Anarhynchus leschenaultii;Greater Sand Plover;Aves;Charadriiformes
442;808;Anarhynchus mongolus;Siberian Sand Plover;Aves;Charadriiformes
443;809;Anarhynchus nivosus;Snowy Plover;Aves;Charadriiformes
444;810;Anarhynchus obscurus;New Zealand Plover;Aves;Charadriiformes
445;811;Anarhynchus pecuarius;Kittlitz's Plover;Aves;Charadriiformes
446;812;Anarhynchus peronii;Malaysian Plover;Aves;Charadriiformes
447;813;Anarhynchus ruficapillus;Red-capped Plover;Aves;Charadriiformes
448;815;Anarhynchus wilsonia;Wilson's Plover;Aves;Charadriiformes
449;816;Anas acuta;Northern Pintail;Aves;Anseriformes
450;817;Anas albogularis;Andaman Teal;Aves;Anseriformes
451;818;Anas andium;Andean Teal;Aves;Anseriformes
452;819;Anas bahamensis;White-cheeked Pintail;Aves;Anseriformes
453;821;Anas capensis;Cape Teal;Aves;Anseriformes
454;823;Anas castanea;Chestnut Teal;Aves;Anseriformes
455;824;Anas chlorotis;Brown Teal;Aves;Anseriformes
456;825;Spatula clypeata;Northern Shoveler;Aves;Anseriformes
457;827;Anas crecca;Eurasian Teal;Aves;Anseriformes
458;828;Spatula cyanoptera;Cinnamon Teal;Aves;Anseriformes
459;830;Anas diazi;Mexican Duck;Aves;Anseriformes
460;832;Anas erythrorhyncha;Red-billed Teal;Aves;Anseriformes
461;833;Mareca falcata;Falcated Duck;Aves;Anseriformes
462;835;Anas flavirostris;Yellow-billed Teal;Aves;Anseriformes
463;836;Sibirionetta formosa;Baikal Teal;Aves;Anseriformes
464;838;Anas fulvigula;Mottled Duck;Aves;Anseriformes
465;839;Anas georgica;Yellow-billed Pintail;Aves;Anseriformes
466;840;Anas gibberifrons;Sunda Teal;Aves;Anseriformes
467;841;Anas gracilis;Grey Teal;Aves;Anseriformes
468;844;Anas laysanensis;Laysan Duck;Aves;Anseriformes
469;845;Anas luzonica;Philippine Duck;Aves;Anseriformes
470;846;Anas melleri;Meller's Duck;Aves;Anseriformes
471;848;Mareca penelope;Eurasian Wigeon;Aves;Anseriformes
472;850;Spatula platalea;Red Shoveler;Aves;Anseriformes
473;852;Anas platyrhynchos;Mallard;Aves;Anseriformes
474;853;Anas poecilorhyncha;Indian Spot-billed Duck;Aves;Anseriformes
475;854;Spatula querquedula;Garganey;Aves;Anseriformes
476;856;Anas rubripes;American Black Duck;Aves;Anseriformes
477;857;Mareca sibilatrix;Chiloe Wigeon;Aves;Anseriformes
478;859;Spatula smithii;Cape Shoveler;Aves;Anseriformes
479;861;Anas sparsa;African Black Duck;Aves;Anseriformes
480;862;Mareca strepera;Gadwall;Aves;Anseriformes
481;864;Anas superciliosa;Pacific Black Duck;Aves;Anseriformes
482;865;Anas undulata;Yellow-billed Duck;Aves;Anseriformes
483;866;Anas wyvilliana;Hawaiian Duck;Aves;Anseriformes
484;867;Anas zonorhyncha;Eastern Spot-billed Duck;Aves;Anseriformes
485;870;Anastomus oscitans;Asian Openbill;Aves;Ciconiiformes
486;874;Anaxipha exigua;Say's Trig;Insecta;Orthoptera
487;887;Anaxipha vernalis;Spring trig;Insecta;Orthoptera
488;889;Anaxyrus americanus;American Toad;Amphibia;Anura
489;890;Anaxyrus boreas;Anaxyrus boreas;Amphibia;Anura
490;893;Anaxyrus cognatus;Great Plains Toad;Amphibia;Anura
491;895;Anaxyrus debilis;Green Toad;Amphibia;Anura
492;897;Anaxyrus fowleri;Fowler's Toad;Amphibia;Anura
493;898;Anaxyrus hemiophrys;Canadian Toad;Amphibia;Anura
494;905;Anaxyrus punctatus;Red-spotted Toad;Amphibia;Anura
495;906;Anaxyrus quercicus;Oak Toad;Amphibia;Anura
496;908;Anaxyrus speciosus;Texas Toad;Amphibia;Anura
497;909;Anaxyrus terrestris;Southern Toad;Amphibia;Anura
498;911;Anaxyrus woodhousii;Woodhouse's Toad;Amphibia;Anura
499;913;Ancistrops strigilatus;Chestnut-winged Hookbill;Aves;Passeriformes
500;915;Andigena cucullata;Hooded Mountain Toucan;Aves;Piciformes
501;916;Andigena hypoglauca;Grey-breasted Mountain Toucan;Aves;Piciformes
502;917;Andigena laminirostris;Plate-billed Mountain Toucan;Aves;Piciformes
503;918;Andigena nigrirostris;Black-billed Mountain Toucan;Aves;Piciformes
504;922;Andinobates opisthomelas;Andinobates opisthomelas;Amphibia;Anura
505;925;Androdon aequatorialis;Tooth-billed Hummingbird;Aves;Apodiformes
506;926;Andropadus importunus;Sombre Greenbul;Aves;Passeriformes
507;944;Anhima cornuta;Horned Screamer;Aves;Anseriformes
508;945;Anhinga anhinga;Anhinga;Aves;Suliformes
509;946;Anhinga melanogaster;Oriental Darter;Aves;Suliformes
510;947;Anhinga novaehollandiae;Australasian Darter;Aves;Suliformes
511;948;Anhinga rufa;African Darter;Aves;Suliformes
512;953;Anisognathus igniventris;Scarlet-bellied Mountain Tanager;Aves;Passeriformes
513;954;Anisognathus lacrymosus;Lacrimose Mountain Tanager;Aves;Passeriformes
514;955;Anisognathus melanogenys;Santa Marta Mountain Tanager;Aves;Passeriformes
515;956;Anisognathus notabilis;Black-chinned Mountain Tanager;Aves;Passeriformes
516;957;Anisognathus somptuosus;Blue-winged Mountain Tanager;Aves;Passeriformes
517;959;Anodorhynchus hyacinthinus;Hyacinth Macaw;Aves;Psittaciformes
518;960;Anodorhynchus leari;Lear's Macaw;Aves;Psittaciformes
519;967;Anomalospiza imberbis;Cuckoo-finch;Aves;Passeriformes
520;975;Anopetia gounellei;Broad-tipped Hermit;Aves;Apodiformes
521;980;Anorrhinus austeni;Austen's Brown Hornbill;Aves;Bucerotiformes
522;981;Anorrhinus galeritus;Bushy-crested Hornbill;Aves;Bucerotiformes
523;982;Anorrhinus tickelli;Tickell's Brown Hornbill;Aves;Bucerotiformes
524;985;Anous minutus;Black Noddy;Aves;Charadriiformes
525;986;Anous stolidus;Brown Noddy;Aves;Charadriiformes
526;987;Anous tenuirostris;Lesser Noddy;Aves;Charadriiformes
527;988;Anser albifrons;Greater White-fronted Goose;Aves;Anseriformes
528;989;Anser anser;Greylag Goose;Aves;Anseriformes
529;991;Anser brachyrhynchus;Pink-footed Goose;Aves;Anseriformes
530;992;Anser caerulescens;Snow Goose;Aves;Anseriformes
531;994;Anser canagicus;Emperor Goose;Aves;Anseriformes
532;996;Anser cygnoides;Swan Goose;Aves;Anseriformes
533;998;Anser erythropus;Lesser White-fronted Goose;Aves;Anseriformes
534;999;Anser fabalis;Taiga Bean Goose;Aves;Anseriformes
535;1000;Anser indicus;Bar-headed Goose;Aves;Anseriformes
536;1001;Anser rossii;Ross's Goose;Aves;Anseriformes
537;1003;Anser serrirostris;Tundra Bean Goose;Aves;Anseriformes
538;1004;Anseranas semipalmata;Magpie Goose;Aves;Anseriformes
539;1024;Anthipes monileger;White-gorgeted Flycatcher;Aves;Passeriformes
540;1025;Anthipes solitaris;Rufous-browed Flycatcher;Aves;Passeriformes
541;1026;Anthobaphes violacea;Orange-breasted Sunbird;Aves;Passeriformes
542;1028;Anthocephala floriceps;Santa Marta Blossomcrown;Aves;Apodiformes
543;1029;Anthochaera carunculata;Red Wattlebird;Aves;Passeriformes
544;1030;Anthochaera chrysoptera;Little Wattlebird;Aves;Passeriformes
545;1031;Anthochaera lunulata;Western Wattlebird;Aves;Passeriformes
546;1032;Anthochaera paradoxa;Yellow Wattlebird;Aves;Passeriformes
547;1033;Anthochaera phrygia;Regent Honeyeater;Aves;Passeriformes
548;1034;Hydrornis phayrei;Eared Pitta;Aves;Passeriformes
549;1039;Anthornis melanura;New Zealand Bellbird;Aves;Passeriformes
550;1040;Anthoscopus caroli;Grey Penduline Tit;Aves;Passeriformes
551;1041;Anthoscopus flavifrons;Forest Penduline Tit;Aves;Passeriformes
552;1042;Anthoscopus minutus;Cape Penduline Tit;Aves;Passeriformes
553;1043;Anthoscopus musculus;Mouse-colored Penduline Tit;Aves;Passeriformes
554;1044;Anthoscopus parvulus;Yellow Penduline Tit;Aves;Passeriformes
555;1045;Anthoscopus punctifrons;Sennar Penduline Tit;Aves;Passeriformes
556;1046;Anthracoceros albirostris;Oriental Pied Hornbill;Aves;Bucerotiformes
557;1047;Anthracoceros coronatus;Malabar Pied Hornbill;Aves;Bucerotiformes
558;1048;Anthracoceros malayanus;Black Hornbill;Aves;Bucerotiformes
559;1049;Anthracoceros marchei;Palawan Hornbill;Aves;Bucerotiformes
560;1051;Anthracothorax aurulentus;Puerto Rican Mango;Aves;Apodiformes
561;1052;Anthracothorax dominicus;Hispaniolan Mango;Aves;Apodiformes
562;1053;Anthracothorax mango;Jamaican Mango;Aves;Apodiformes
563;1054;Anthracothorax nigricollis;Black-throated Mango;Aves;Apodiformes
564;1055;Anthracothorax prevostii;Green-breasted Mango;Aves;Apodiformes
565;1056;Anthracothorax veraguensis;Veraguan Mango;Aves;Apodiformes
566;1058;Anthracothorax viridis;Green Mango;Aves;Apodiformes
567;1060;Anthreptes anchietae;Anchieta's Sunbird;Aves;Passeriformes
568;1062;Anthreptes gabonicus;Mangrove Sunbird;Aves;Passeriformes
569;1064;Anthreptes longuemarei;Western Violet-backed Sunbird;Aves;Passeriformes
570;1065;Anthreptes malacensis;Brown-throated Sunbird;Aves;Passeriformes
571;1067;Anthreptes orientalis;Eastern Violet-backed Sunbird;Aves;Passeriformes
572;1068;Anthreptes rectirostris;Yellow-chinned Sunbird;Aves;Passeriformes
573;1069;Anthreptes tephrolaemus;Grey-chinned Sunbird;Aves;Passeriformes
574;1070;Anthreptes reichenowi;Plain-backed Sunbird;Aves;Passeriformes
575;1071;Anthreptes rhodolaemus;Red-throated Sunbird;Aves;Passeriformes
576;1073;Anthreptes seimundi;Little Green Sunbird;Aves;Passeriformes
577;1074;Anthreptes simplex;Plain Sunbird;Aves;Passeriformes
578;1078;Anthropoides virgo;Demoiselle Crane;Aves;Gruiformes
579;1081;Anthus antarcticus;South Georgia Pipit;Aves;Passeriformes
580;1082;Anthus australis;Australian Pipit;Aves;Passeriformes
581;1083;Anthus berthelotii;Berthelot's Pipit;Aves;Passeriformes
582;1084;Anthus bogotensis;Paramo Pipit;Aves;Passeriformes
583;1086;Anthus brevirostris;Puna Pipit;Aves;Passeriformes
584;1088;Anthus campestris;Tawny Pipit;Aves;Passeriformes
585;1089;Anthus cervinus;Red-throated Pipit;Aves;Passeriformes
586;1090;Anthus chacoensis;Pampas Pipit;Aves;Passeriformes
587;1091;Anthus chii;Yellowish Pipit;Aves;Passeriformes
588;1092;Hemimacronyx chloris;Yellow-breasted Pipit;Aves;Passeriformes
589;1094;Anthus cinnamomeus;African Pipit;Aves;Passeriformes
590;1095;Anthus correndera;Correndera Pipit;Aves;Passeriformes
591;1096;Anthus crenatus;African Rock Pipit;Aves;Passeriformes
592;1097;Anthus furcatus;Short-billed Pipit;Aves;Passeriformes
593;1098;Anthus godlewskii;Blyth's Pipit;Aves;Passeriformes
594;1099;Anthus gustavi;Pechora Pipit;Aves;Passeriformes
595;1100;Anthus gutturalis;Alpine Pipit;Aves;Passeriformes
596;1101;Anthus hellmayri;Hellmayr's Pipit;Aves;Passeriformes
597;1102;Anthus hodgsoni;Olive-backed Pipit;Aves;Passeriformes
598;1103;Anthus hoeschi;Mountain Pipit;Aves;Passeriformes
599;1104;Anthus japonicus;Siberian Pipit;Aves;Passeriformes
600;1105;Anthus leucophrys;Plain-backed Pipit;Aves;Passeriformes
601;1106;Anthus lineiventris;Striped Pipit;Aves;Passeriformes
602;1108;Anthus melindae;Malindi Pipit;Aves;Passeriformes
603;1109;Anthus nattereri;Ochre-breasted Pipit;Aves;Passeriformes
604;1110;Anthus nicholsoni;Nicholson's Pipit;Aves;Passeriformes
605;1111;Anthus nilghiriensis;Nilgiri Pipit;Aves;Passeriformes
606;1112;Anthus novaeseelandiae;New Zealand Pipit;Aves;Passeriformes
607;1113;Anthus nyassae;Wood Pipit;Aves;Passeriformes
608;1114;Anthus pallidiventris;Long-legged Pipit;Aves;Passeriformes
609;1115;Anthus peruvianus;Peruvian Pipit;Aves;Passeriformes
610;1116;Anthus petrosus;European Rock Pipit;Aves;Passeriformes
611;1117;Anthus pratensis;Meadow Pipit;Aves;Passeriformes
612;1118;Anthus richardi;Richard's Pipit;Aves;Passeriformes
613;1119;Anthus roseatus;Rosy Pipit;Aves;Passeriformes
614;1120;Anthus rubescens;American Pipit;Aves;Passeriformes
615;1121;Anthus rufulus;Paddyfield Pipit;Aves;Passeriformes
616;1122;Anthus similis;Long-billed Pipit;Aves;Passeriformes
617;1123;Anthus sokokensis;Sokoke Pipit;Aves;Passeriformes
618;1124;Anthus spinoletta;Water Pipit;Aves;Passeriformes
619;1125;Anthus spragueii;Sprague's Pipit;Aves;Passeriformes
620;1126;Anthus sylvanus;Upland Pipit;Aves;Passeriformes
621;1127;Anthus trivialis;Tree Pipit;Aves;Passeriformes
622;1130;Antigone antigone;Sarus Crane;Aves;Gruiformes
623;1132;Antigone canadensis;Sandhill Crane;Aves;Gruiformes
624;1134;Antigone rubicunda;Brolga;Aves;Gruiformes
625;1136;Antigone vipio;White-naped Crane;Aves;Gruiformes
626;1141;Chiroxiphia bokermanni;Araripe Manakin;Aves;Passeriformes
627;1142;Chiroxiphia galeata;Helmeted Manakin;Aves;Passeriformes
628;1144;Antiurus maculicaudus;Spot-tailed Nightjar;Aves;
629;1145;Antrostomus arizonae;Mexican Whip-poor-will;Aves;Caprimulgiformes
630;1146;Antrostomus badius;Yucatan Nightjar;Aves;Caprimulgiformes
631;1147;Antrostomus carolinensis;Chuck-will's-widow;Aves;Caprimulgiformes
632;1148;Antrostomus cubanensis;Cuban Nightjar;Aves;Caprimulgiformes
633;1149;Antrostomus ekmani;Hispaniolan Nightjar;Aves;Caprimulgiformes
634;1150;Antrostomus noctitherus;Puerto Rican Nightjar;Aves;Caprimulgiformes
635;1151;Antrostomus ridgwayi;Buff-collared Nightjar;Aves;Caprimulgiformes
636;1152;Antrostomus rufus;Rufous Nightjar;Aves;Caprimulgiformes
637;1153;Antrostomus salvini;Tawny-collared Nightjar;Aves;Caprimulgiformes
638;1154;Antrostomus saturatus;Dusky Nightjar;Aves;Caprimulgiformes
639;1155;Antrostomus sericocaudatus;Silky-tailed Nightjar;Aves;Caprimulgiformes
640;1156;Antrostomus vociferus;Eastern Whip-poor-will;Aves;Caprimulgiformes
641;1158;Anumara forbesi;Forbes's Blackbird;Aves;Passeriformes
642;1159;Anumbius annumbi;Firewood-gatherer;Aves;Passeriformes
643;1164;Anurogryllus arboreus;common short-tailed cricket ;Insecta;Orthoptera
644;1165;Anurogryllus celerinictus;Indies short-tailed cricket ;Insecta;Orthoptera
645;1169;Anurolimnas castaneiceps;Chestnut-headed Crake;Aves;Gruiformes
646;1173;Rufirallus viridis;Russet-crowned Crake;Aves;Gruiformes
647;1175;Aotus azarae;Azara's night monkey;Mammalia;Primates
648;1182;Apalharpactes mackloti;Sumatran Trogon;Aves;Trogoniformes
649;1183;Apalharpactes reinwardtii;Javan Trogon;Aves;Trogoniformes
650;1184;Apalis alticola;Brown-headed Apalis;Aves;Passeriformes
651;1186;Apalis binotata;Lowland Masked Apalis;Aves;Passeriformes
652;1187;Apalis chapini;Chapin's Apalis;Aves;Passeriformes
653;1188;Apalis chariessa;White-winged Apalis;Aves;Passeriformes
654;1189;Apalis chirindensis;Chirinda Apalis;Aves;Passeriformes
655;1190;Apalis cinerea;Grey Apalis;Aves;Passeriformes
656;1191;Apalis flavida;Yellow-breasted Apalis;Aves;Passeriformes
657;1196;Apalis jacksoni;Black-throated Apalis;Aves;Passeriformes
658;1197;Apalis karamojae;Karamoja Apalis;Aves;Passeriformes
659;1199;Apalis melanocephala;Black-headed Apalis;Aves;Passeriformes
660;1200;Apalis nigriceps;Black-capped Apalis;Aves;Passeriformes
661;1201;Apalis personata;Mountain Masked Apalis;Aves;Passeriformes
662;1202;Apalis porphyrolaema;Chestnut-throated Apalis;Aves;Passeriformes
663;1203;Apalis ruddi;Rudd's Apalis;Aves;Passeriformes
664;1204;Apalis rufogularis;Buff-throated Apalis;Aves;Passeriformes
665;1205;Apalis sharpii;Sharpe's Apalis;Aves;Passeriformes
666;1207;Apalis thoracica;Bar-throated Apalis;Aves;Passeriformes
667;1208;Apaloderma aequatoriale;Bare-cheeked Trogon;Aves;Trogoniformes
668;1209;Apaloderma narina;Narina Trogon;Aves;Trogoniformes
669;1210;Apaloderma vittatum;Bar-tailed Trogon;Aves;Trogoniformes
670;1214;Aphanotriccus audax;Black-billed Flycatcher;Aves;Passeriformes
671;1215;Aphanotriccus capitalis;Tawny-chested Flycatcher;Aves;Passeriformes
672;1216;Aphelocephala leucopsis;Southern Whiteface;Aves;Passeriformes
673;1217;Aphelocephala nigricincta;Banded Whiteface;Aves;Passeriformes
674;1218;Aphelocephala pectoralis;Chestnut-breasted Whiteface;Aves;Passeriformes
675;1219;Aphelocoma californica;California Scrub Jay;Aves;Passeriformes
676;1220;Aphelocoma coerulescens;Florida Scrub Jay;Aves;Passeriformes
677;1221;Aphelocoma insularis;Island Scrub Jay;Aves;Passeriformes
678;1222;Aphelocoma ultramarina;Transvolcanic Jay;Aves;Passeriformes
679;1223;Aphelocoma unicolor;Unicolored Jay;Aves;Passeriformes
680;1224;Aphelocoma wollweberi;Mexican Jay;Aves;Passeriformes
681;1225;Aphelocoma woodhouseii;Woodhouse's Scrub Jay;Aves;Passeriformes
682;1229;Aphrastura spinicauda;Thorn-tailed Rayadito;Aves;Passeriformes
683;1232;Apis cerana;Apis cerana;Insecta;Hymenoptera
684;1234;Apis mellifera;honey bee;Insecta;Hymenoptera
685;1242;Aplastodiscus leucopygius;Aplastodiscus leucopygius;Amphibia;Anura
686;1244;Aplastodiscus perviridis;Aplastodiscus perviridis;Amphibia;Anura
687;1247;Aplonis atrifusca;Samoan Starling;Aves;Passeriformes
